datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,calculated_aqi,temperature,humidity,wind_speed,precipitation,pressure,hour,dayofweek,month,dayofyear,weekofyear,season,temp_x_humidity,temp_x_pressure,wind_x_temp,aqi_lag_24hr,aqi_lag_48hr,aqi_lag_168hr,aqi_roll_avg_24hr,aqi_roll_avg_168hr,target_t_plus_1hr,target_t_plus_2hr,target_t_plus_3hr,target_t_plus_6hr,target_t_plus_12hr,target_t_plus_18hr,target_t_plus_24hr,target_daily_avg_t_plus_1day,target_daily_avg_t_plus_2day,target_daily_avg_t_plus_3day,target_daily_avg_t_plus_4day,target_daily_avg_t_plus_5day,target_daily_avg_t_plus_6day,target_daily_avg_t_plus_7day
2022-02-16 06:00:00,5.0,1094.82,8.61,38.04,128.75,30.99,83.67,94.75,5.38,178.9,16.4,92.0,7.6,0.0,1012.1,6,2,2,47,7,Winter,1508.8,16598.44,124.64,178.0294117647059,102.30882352941175,95.84,141.0149080882353,95.86106530112045,167.51470588235293,167.51470588235293,163.3088235294118,104.41176470588236,92.75,194.1,196.8333333333333,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 07:00:00,4.0,574.11,1.1,13.54,145.91,15.02,46.73,52.13,2.12,167.51470588235293,17.0,89.0,9.7,0.0,1012.9,7,2,2,47,7,Winter,1513.0,17219.3,164.89999999999998,192.76470588235296,159.10294117647058,157.0,141.05118259803922,96.35547006302521,167.51470588235293,163.3088235294118,144.3823529411765,87.26,104.33333333333331,202.03333333333333,192.76470588235296,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 08:00:00,4.0,447.27,0.5,6.94,145.91,9.18,37.21,41.2,1.61,167.51470588235293,19.4,76.0,7.6,0.0,1013.0,8,2,2,47,7,Winter,1474.4,19652.2,147.43999999999997,184.3529411764706,171.72058823529414,178.0294117647059,139.99909926470588,96.41805759803921,163.3088235294118,144.3823529411765,123.33823529411764,72.96,146.63333333333333,216.1,209.15,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 09:00:00,4.0,410.56,0.31,5.36,143.05,6.56,33.7,37.31,1.73,163.3088235294118,22.8,58.0,7.2,0.0,1012.9,9,2,2,47,7,Winter,1322.4,23094.12,164.16,188.55882352941177,167.51470588235293,182.25,139.297506127451,96.35547006302521,144.3823529411765,123.33823529411764,104.41176470588236,70.86666666666667,181.26666666666665,224.06666666666663,196.9705882352941,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 10:00:00,4.0,393.87,0.21,5.65,130.18,4.83,32.07,35.82,2.31,144.3823529411765,25.3,43.0,8.7,0.0,1012.3,10,2,2,47,7,Winter,1087.9,25611.19,220.11,184.3529411764706,159.10294117647058,175.9264705882353,138.24542279411764,96.242724964986,123.33823529411764,104.41176470588236,87.26,76.81666666666668,190.7,199.96666666666664,180.14705882352945,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 11:00:00,4.0,417.23,0.22,9.0,115.87,4.41,32.78,37.08,3.42,123.33823529411764,26.9,37.0,7.9,0.0,1011.0,11,2,2,47,7,Winter,995.3,27195.9,212.51,173.8235294117647,142.27941176470588,161.2058823529412,136.57998161764706,96.05496235994399,104.41176470588236,87.26,72.96,85.65,190.50000000000003,188.00000000000003,163.3088235294118,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 12:00:00,4.0,453.95,0.15,13.54,103.0,4.41,34.12,38.99,4.37,104.41176470588236,28.1,34.0,6.0,0.0,1009.4,12,2,2,47,7,Winter,955.4,28364.14,168.60000000000002,159.10294117647058,125.44117647058825,135.9558823529412,134.47642769607845,95.82955969887955,87.26,72.96,70.86666666666667,92.75,194.1,196.8333333333333,146.48529411764707,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 13:00:00,4.0,534.06,0.01,20.39,87.26,5.01,36.28,42.14,6.08,87.26,29.2,30.0,6.5,0.0,1007.8,13,2,2,47,7,Winter,876.0,29427.76,189.8,88.69,97.27,100.20588235294116,132.1976286764706,95.64179709383754,72.96,70.86666666666667,76.81666666666668,104.33333333333331,202.03333333333333,192.76470588235296,125.44117647058825,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 14:00:00,4.0,627.52,0.0,25.7,72.96,6.2,39.47,47.03,8.49,72.96,28.7,31.0,5.8,0.0,1006.5,14,2,2,47,7,Winter,889.6999999999999,28886.55,166.45999999999998,77.975,75.1,85.83,132.13804534313724,95.56473827030813,70.86666666666667,76.81666666666668,85.65,146.63333333333333,216.1,209.15,106.51470588235296,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
2022-02-16 15:00:00,4.0,667.57,0.0,27.76,64.37,7.57,42.52,51.65,10.26,70.86666666666667,28.6,30.0,3.6,0.0,1005.6,15,2,2,47,7,Winter,858.0,28760.160000000003,102.96,85.6875,62.23,85.83,131.9290870098039,95.48813112745098,76.81666666666668,85.65,92.75,181.26666666666665,224.06666666666663,196.9705882352941,97.27,112.18035947712418,109.98674836601306,163.76666666666665,151.99360613810742,162.3765522875817,93.93548202614379,108.22837826797387
